tv_budget,social_budget,online_budget,region,is_holiday,sales
63.70738839912076,44.072350643017195,9.468174583642691,South,1,295.61557810626584
12.192167833511258,17.60616943304685,14.302365092019764,South,0,130.0260642317603
58.825799996922065,50.63195368073075,48.21865974457394,South,0,355.87916527722604
68.60963651054487,39.39872850084403,4.714302674400351,North,0,301.3869296440943
1.2302685888602838,-18.54018610343907,43.36515202505907,East,0,118.39566350459408
45.43179618417466,38.493833827255344,35.39219472007239,East,1,329.96526494065
82.53995111963212,67.94928527382376,41.500958957951404,North,0,421.88895207862106
29.535902534408986,24.071316018501303,48.794877018394814,North,1,266.2738026989347
45.85480817985511,38.696762387574665,42.107732775843594,East,0,294.78361098174366
44.23141270678932,39.85229919587273,47.16911756389264,South,0,268.0242269802109
30.19273914424916,35.14032437109478,6.346762839545988,North,0,153.5815091035981
91.84418955155542,66.95651210964651,39.7894282583485,North,0,458.4936583381872
78.12940354315158,54.6902770826709,27.283784704052387,South,0,349.71902653826555
11.05884109961105,-1.5332236442044334,27.174779753993032,East,0,187.42925168879293
99.70346578375731,87.63711258788078,44.94607881602568,South,0,462.48148493162284
87.92000243077453,87.1814758526228,48.59019093233557,East,1,471.5363522582734
28.390843786403895,19.818822836048206,35.24191615215905,South,0,206.84764134260445
83.68965796609382,46.119210829583196,24.146919473589197,North,0,407.2706681432618
10.641953187138286,-7.994268417036212,22.820192895092266,South,1,127.10230805563882
99.91047304742386,76.59353486235017,19.31707286115909,North,0,451.364648635827
66.56847361065368,51.005913694103484,18.079951478633134,North,1,313.41277380080254
65.0125015558797,51.17674004995047,19.57534208422157,North,0,308.7013175700126
9.044072698413274,8.073273023460454,4.487661762559764,North,0,74.95122438219677
89.70333988966253,73.13037559798867,3.871804263021911,East,0,360.1594353701356
2.8999503204469423,12.958353877813973,38.99349219361559,North,0,137.70200742320355
24.082805804114706,13.710211876683811,22.303644646011307,South,1,145.4242305501728
14.302187516663501,3.5336797944085454,46.534224427231024,South,1,166.46250442823163
77.67679406922186,70.81403034404319,30.611050429697624,South,0,366.014740056786
19.820422721289788,1.4909386138351266,1.7587991092209876,East,0,112.8673728723765
91.06382271308853,81.30116635932528,7.8761670658739735,East,0,410.1780441132251
65.62690393274902,56.80840018009933,10.290989650650378,East,0,319.5177769245544
3.6162710494696215,1.5994054928675039,48.78680121948303,North,1,183.59499348883787
0.5429834128700461,16.34429697243216,10.935211307581744,South,0,75.87883175173755
5.165791701439892,-1.8311515067232706,25.787783814402566,South,0,114.14516039759135
60.592517764772765,72.10662180529764,46.80884658200981,North,0,364.1765155974036
80.14818108594153,65.8716394307693,48.859636495717865,North,1,451.9093483949398
23.855282062738848,7.506825303625739,11.818021769177228,North,1,179.0354599658841
84.94088429230729,72.89894745840944,2.4558821875020067,South,0,349.80574186295706
5.7231940153260386,-5.897737090160549,7.680091626887925,South,0,58.2316025836052
80.09638536416762,181.69310724422243,3.1664239351279044,North,0,337.30354277417376
92.77954301722804,82.83294456479874,9.75621205461682,East,0,401.6088156608899
77.21083991043805,71.1850348103736,28.42848573518677,East,0,398.1627318905722
69.81207839786371,53.11858963564157,45.62243981478209,North,0,380.6681097463151
83.7980218655383,81.10237003617156,26.860944184717,East,0,405.10694826074746
4.015129954706643,14.987938041711985,31.299477834954036,North,0,116.74777268896563
20.178211071905537,31.514496976752614,10.093362580477056,East,0,138.3395956465909
12.492367930564308,15.912646812236883,40.02918103369251,East,0,192.66704676312875
50.453099019298655,56.51942128726085,30.88944542527916,North,0,296.4898943138654
74.51881283288445,44.5330066282112,43.206841459636244,East,0,383.557018713082
63.001184457639866,50.37194130270926,47.442155350289205,East,1,402.3138567903531
85.1131099761935,63.676090916530214,17.395038787829613,East,0,385.10433505326205
15.521299244109088,14.385362968766644,4.528952926771968,East,0,101.91544492853846
73.46210919351616,56.72830062252136,11.296447895839123,South,0,334.0948402813098
19.30414908689041,14.746948304359524,21.89207828379186,North,0,150.49603729756274
27.075875131780023,41.836242664053515,47.284682591223664,East,0,244.53986406479356
70.99046972813039,58.64470130470705,18.91549111867076,South,0,326.1574381012158
98.02047848986818,87.4553298882901,38.5386606832685,South,1,498.9016236834583
61.154360597706955,49.65851320880856,27.02383460853775,South,0,304.46667217542915
,5.3896596538284625,9.140438521548827,South,0,53.60096307073825
61.63089699275328,52.446429248201,16.03670594767258,North,0,310.46631076840436
,8.083037544045798,32.65959425114093,East,0,127.1061190658042
88.41457113668172,86.80546082165122,33.64266973424467,North,0,465.2050231427895
70.95782851006207,76.78809420958605,21.737987340452307,East,1,382.5706797198374
17.31278464225032,17.81206776500444,11.432280133105731,East,0,109.35951650881357
9.172100582419807,13.691754355412858,36.095338975633815,South,0,141.52868377992579
18.353322888031897,4.091679362971442,8.443652080635738,South,0,140.14401355223555
98.00271795541924,82.42354283795015,46.83348459325633,North,0,512.7595454723589
45.856064245848984,48.38054925780752,9.395178951823835,East,1,293.3053166602519
78.4080948341408,75.30656699319121,5.365618141626022,East,0,340.92089684005106
63.64083421077768,56.210806407111534,24.88238511826894,North,0,340.2266518305801
57.24131499586373,57.5190573421637,25.977479905484703,North,0,297.8612823916676
14.51302546650497,17.243738736467414,25.40964573891224,North,0,154.1652541823455
94.60244535580951,92.41514113503129,21.833374466941972,South,0,404.1411833155056
30.134263251471793,28.507715333322135,49.74074464148042,East,0,248.5500039527948
57.80172158075422,45.57448018793074,24.314030633529093,East,0,299.374303832277
69.97759445890661,62.83936785940085,23.89732903699155,North,1,381.8415076669257
64.92331552453089,25.8788744373235,21.088303135728065,East,0,328.66377936651594
94.05944096955184,83.77938218796956,3.341287735073145,North,0,403.04651605964466
14.8438989920058,-23.866814108942904,29.647831557480803,East,0,126.67684525258177
50.83527384469421,25.975348693935896,11.398388611159122,North,0,241.50305864083003
40.403439074076594,38.86060922237495,31.880449011452495,South,1,249.91437062470615
47.41687294826181,45.07963537869049,2.5416730974238577,East,0,249.89395904956336
11.921752619774463,-1.4907980745910123,49.06935506265008,North,1,213.40182125101072
13.409460987276534,4.277021420395665,23.45025395063361,South,1,158.1050267710865
27.80755457812574,37.341831277548195,44.837768579534924,East,0,235.034782440684
30.470460376083132,21.0595900039439,23.77805866164674,North,0,159.7427769620599
42.790321368135,58.8009762869446,3.0165409287110867,North,1,215.25486172123345
61.09875470366283,51.914742966349934,41.11067730469035,South,0,351.7970103545718
63.462911741826304,58.02383674936503,32.40918648335672,North,0,334.41094752877143
41.18108965855703,51.17267019475955,39.08785237869726,North,1,286.4630870124406
40.87831094286971,36.056835463373446,21.408493175443667,South,1,267.0142048662119
,8.474984962333757,31.896837212332247,East,0,208.27032718871766
58.830624840900825,48.908756597822794,42.811450189830374,North,0,340.1397189602855
31.70409113172379,26.592370100064308,31.553272143594373,North,0,217.14412016405856
3.60598342773637,-10.58233060843974,17.383681741795165,East,1,113.55709060757094
41.84000441568604,33.0056830399249,33.126479718309994,South,0,248.42596111892777
47.41326750901703,32.87935644269011,33.592709430703366,East,0,310.62972044525975
22.5592868204211,28.418971369232274,48.02934812533125,South,0,214.1890414991183
57.24579331221157,49.005043057232385,18.54561607708346,East,1,329.9616045620305
56.5771900431921,45.26265404523758,21.25408837570656,South,1,314.47474587315793
70.20021811103715,58.608366088155805,40.60614805935296,North,0,359.4908074908658
64.794848220121,57.30684117116451,25.288115737137062,East,0,350.83847160392685
65.24330565210316,61.62495180118549,36.82865465578665,South,1,356.46410104781467
31.621415182404313,16.881080618349852,22.9854732226796,North,1,183.26149275710054
,56.51586254259336,10.774757090635024,North,0,317.7082619401578
54.914438359967946,57.72406475999806,37.26019213905054,South,0,291.3848168094071
43.14181951798901,32.54717786824336,6.5577584592354965,North,0,224.09972504719914
,39.04263995402112,9.929183176565404,North,0,289.424837076071
36.06573344502543,35.09400052210266,31.34124913921043,North,0,242.13709634334643
51.27392446067582,48.21653385190132,37.36349000960349,South,0,319.70325945769997
